ID,artist,title,genre
a13791,Scooter-Wiz Khalifa,Bigroom Blitz,electronic
a13792,Scooter-Vassy,Today,electronic
a13793,Izzy Stradlin,Shuffle It All,rock
a13794,Ivor Cutler-Linda Hirst,Women of the World,rock
a13796,Iron Maiden,Running Free,rock
a13798,Inspiral Carpets,Keep The Circle Around,rock
a13801,Indian Handcrafts-The Dirty Streets,Scion A/V Presents: Indian Handcrafts and Dirty Streets,rock
a13808,Harry Nilsson,You Can't Take Your Love / Born in Grenada,rock
a13809,Harry Nilsson,Everybody's Talkin',rock
a13818,HAIM,Falling,rock
a13819,HAIM,The Wire,rock
a13820,HAIM-A$AP Ferg,My Song 5,rock
a13821,Calvin Harris-HAIM,Pray to God,rock
a13836,Guided by Voices-Belreve,Guided by Voices / Belreve,rock
a13837,Guided by Voices,Guided by Voices / Grifters,rock
a13838,Guided by Voices,Motor Away / Color of My Blade,rock
a13839,Guided by Voices-New Radiant Storm King,Guided by Voices / New Radiant Storm King,rock
a13843,Jack Johnson,Taylor,rock
a13844,Jack Johnson,Better Together,rock
a13845,Jack Johnson,If I Had Eyes,rock
a13846,Jack Johnson,You and Your Heart,rock
a13847,Jack Johnson,In the Morning,rock
a13848,Jack Johnson,The Horizon Has Been Defeated,rock
a13849,Herbert Grönemeyer,Flugzeuge im Bauch *,rock
a13850,Herbert Grönemeyer,Kinder an die Macht,rock
a13851,Herbert Grönemeyer,Nur noch so (remix),rock
a13852,Herbert Grönemeyer,Tanzen,rock
a13853,Herbert Grönemeyer,Was soll das,rock
a13854,Herbert Grönemeyer,Vollmond,rock
a13855,WestBam,Roof Is on Fire,electronic
a13856,Dr. Motte-WestBam,Love Parade 1998: One World One Future,electronic
a13857,WestBam,Beatboxrocker,electronic
a13858,WestBam-TL Pimps,Do The Rambo / MOM,electronic
a13859,Dr. Motte-WestBam,Music Is the Key (Love Parade 99),electronic
a13860,Dr. Motte-WestBam,Love Parade 2000 (One World One Love Parade),electronic
a13870,U2,Discothèque,electronic
a13871,U2,Staring at the Sun,electronic
a13872,U2,Last Night on Earth,electronic
a13873,U2,Please,electronic
a13880,Scooter,Can't Stop The Hardcore,electronic
a13881,Scooter-Vassy,Radiate,electronic
a13882,Scooter,Riot,electronic
a13883,Scooter,Oi,electronic
a13884,Scooter,Mary Got No Lamb,electronic
a13891,Ian Hunter,England Rocks,rock
a13892,Ian Hunter,When the Daylight Comes,rock
a13893,Ian Gillan,Eternity,rock
a13899,Gwyneth Paltrow-Huey Lewis,Cruisin',rock
a13900,John Otway-Wild Willy Barrett,Really Free,rock
a13901,John Otway,Baby’s in the Club,rock
a13902,John Mayer,Your Body is a Wonderland,rock
a13903,John Mayall,I'm Your Witchdoctor / Telephone Blues,rock
a13904,Iron Maiden,Sanctuary,rock
a13905,Iron Maiden,Women in Uniform,rock
a13906,Iron Maiden,Twilight Zone,rock
a13907,Iron Maiden,Purgatory,rock
a13908,Iron Maiden,Run to the Hills,rock
a13917,Inspiral Carpets,Move,rock
a13918,Inspiral Carpets,She Comes in the Fall / Sackville,rock
a13919,Inspiral Carpets,Commercial Rain,rock
a13920,Inspiral Carpets,This Is How It Feels,rock
a13921,Inspiral Carpets,Caravan,rock
a13922,Inspiral Carpets,Two Worlds Collide,rock
a13923,Inspiral Carpets,Generations,rock
a13951,Guided by Voices,The Official Ironmen Rally Song,rock
a13952,Guided by Voices,Cut-Out Witch,rock
a13953,Guided by Voices,Brighton Rocks,rock
a13954,Guided by Voices-Cobra Verde,Guided by Voices / Cobra Verde,rock
a13955,Guided by Voices,Bulldog Skin,rock
a13956,Jack Johnson,Upside Down,rock
a13957,Herbert Grönemeyer,Halt mich,rock
a13958,Herbert Grönemeyer,Ich hab' dich lieb,rock
a13959,Herbert Grönemeyer,Komet,rock
a13960,Herbert Grönemeyer,Mit Gott,rock
a13961,Herbert Grönemeyer,Luxus,rock
a13962,Herbert Grönemeyer,Deine Liebe klebt,rock
a13963,WestBam,Recognize,electronic
a13964,WestBam,Right On / Like Ice in the Sunshine,electronic
a13965,WestBam-Afrika Islam,Dancing With the Rebels,electronic
a13966,WestBam-The Love Committee,United States Of Love (Loveparade 2006),electronic
a13967,WestBam-Gert Hof,Largo (für einen Ozeanriesen und 17 Tonnen Sprengstoff),electronic
a13968,WestBam,Bass Planet,electronic
a13969,WestBam,Don't Look Back In Anger,electronic
a13976,U2,If God Will Send His Angels,electronic
a13977,U2,Mofo Remixes,electronic
a13978,U2,Sweetest Thing,electronic
a13979,U2,Beautiful Day,electronic
a13980,U2,Stuck in a Moment You Can't Get Out Of,electronic
a13981,U2,Elevation,electronic
a13988,John Cale,Mercenaries,rock
a13990,Joan Jett,Dirty Deeds,rock
a13991,Joan Jett-Paul Westerberg,Let's Do It,rock
a13992,Joan Baez,We Shall Overcome,rock
a13993,Jimmy Buffett,Margaritaville,rock
a14002,Ian Hunter,We Gotta Get Out of Here,rock
a14004,John Otway,Bunsen Burner,rock
a14005,John Mayer,No Such Thing,rock
a14006,John Mayer,Your Body Is a Wonderland,rock
a14007,John Mayer,Why Georgia,rock
a14008,John Mayer,Bigger Than My Body,rock
a14009,John Mayer,Daughters,rock
a14010,John Mayer,Say,rock
a14011,John Mayall-Eric Clapton,Lonely Years / Bernard Jenkins,rock
a14012,John Mayall,A Sense Of Place,rock
a14013,Iron Maiden,The Number of the Beast,rock
a14014,Iron Maiden,Flight of Icarus,rock
a14015,Iron Maiden,The Trooper,rock
a14016,Iron Maiden,2 Minutes to Midnight,rock
a14017,Iron Maiden,Aces High,rock
a14018,Iron Maiden,Stranger in a Strange Land,rock
a14024,Inspiral Carpets,Bitches Brew,rock
a14025,Inspiral Carpets,Dragging Me Down,rock
a14026,Inspiral Carpets,How It Should Be,rock
a14027,Inspiral Carpets,Saturn 5,rock
a14028,Inspiral Carpets-Mark E. Smith,I Want You,rock
a14029,Inspiral Carpets,Devil Hopping BBC Session,rock
a14041,Guided by Voices,I Am a Tree,rock
a14042,Guided by Voices,Surgical Focus,rock
a14043,Guided by Voices,Teenage FBI,rock
a14044,Guided by Voices,Hold on Hope,rock
a14045,Guided by Voices,Chasing Heather Crazy,rock
a14046,Herbert Grönemeyer,Haarscharf,rock
a14047,Herbert Grönemeyer,Marie,rock
a14048,Herbert Grönemeyer,Onur,rock
a14049,Herbert Grönemeyer,Video,rock
a14050,Herbert Grönemeyer,Chaos,rock
a14051,Herbert Grönemeyer,Die Härte,rock
a14052,Moguai-WestBam,Original Hardcore,electronic
a14053,WestBam-Richard Butler,You Need the Drugs,electronic
a14054,WestBam-Koon,Always Music,electronic
a14061,U2,Walk On,electronic
a14062,Musique-U2,New Years Dub,electronic
a14063,U2,Electrical Storm,electronic
a14064,U2,The Hands That Built America,electronic
a14071,Jim Noir,A Quiet Man,rock
a14072,Jim Noir,Key of C,rock
a14078,Jenny Lewis-The Watson Twins,Rise Up With Fists!!,rock
a14079,Jenny Lewis-The Watson Twins,You Are What You Love,rock
a14080,Jenny Lewis,Godspeed,rock
a14081,Jenny Lewis,Carpetbaggers,rock
a14087,Deerhoof-Jeff Tweedy-The Raccoonists,Behold a Raccoon in the Darkness,rock
a14088,Jeff Buckley,Last Goodbye,rock
a14089,Jean Leloup,1990,rock
a14096,Jawbreaker,Busy,rock
a14097,Jawbox-Jawbreaker,Jawbox / Jawbreaker,rock
a14098,Jawbreaker-Crimpshrine,Jawbreaker / Crimpshrine,rock
a14099,Jawbox-Jawbreaker,Jawbox / Jawbreaker,rock
a14100,Jawbox,Tongues / Ones and Zeros,rock
a14101,Jawbox,Motorist / Jackpot Plus!,rock
a14102,Jason Isbell-Amanda Shires,The Color of a Cloudy Day,rock
a14105,Jamiroquai,When You Gonna Learn?,rock
a14106,John Cale,Hallelujah,rock
a14108,John Cale,Things,rock
a14109,John Cale,Perfect,rock
a14110,John Cale,Jumbo (In Tha Modern World),rock
a14111,John Cale,I Wanna Talk 2 U,rock
a14112,John Cale,Face to the Sky,rock
a14113,Jimmy Buffett,God's Own Drunk,rock
a14114,Alan Jackson-Jimmy Buffett,It's Five O'Clock Somewhere,rock
a14116,Jimmy Buffett,Pitcher Perfect,rock
a14123,Fall Out Boy-John Mayer,Beat It,rock
a14124,John Mayer,Heartbreak Warfare,rock
a14125,John Mayer,Shadow Days,rock
a14126,John Mayer,Paper Doll,rock
a14127,John Mayer,Wildfire,rock
a14128,John Mayer,XO,rock
a14129,Iron Maiden,Wasted Years,rock
a14130,Iron Maiden,Can I Play With Madness,rock
a14131,Iron Maiden,The Evil That Men Do,rock
a14132,Iron Maiden,The Clairvoyant,rock
a14133,Iron Maiden,Infinite Dreams,rock
a14134,Iron Maiden,Running Free / Sanctuary,rock
a14141,Guided by Voices,Glad Girls,rock
a14142,Guided by Voices,Back to the Lake,rock
a14143,Guided by Voices,Cheyenne,rock
a14144,Guided by Voices,Everywhere With Helicopter,rock
a14145,Guided by Voices,Universal Truths and Cycles,rock
a14146,Guided by Voices-Sin Sin 77,Guided by Voices / Sin Sin 77,rock
a14147,Herbert Grönemeyer,Fisch im Netz,rock
a14148,Herbert Grönemeyer,Land unter,rock
a14149,Herbert Grönemeyer,Ich will mehr,rock
a14150,Herbert Grönemeyer,Bleibt alles anders,rock
a14151,Herbert Grönemeyer,Mensch,rock
a14152,Herbert Grönemeyer,Der Weg,rock
a14154,LMC-U2,Take Me to the Clouds Above,electronic
a14155,U2,Vertigo,electronic
a14156,U2,Sometimes You Can't Make It on Your Own,electronic
a14157,U2,All Because of You,electronic
a14158,U2,City of Blinding Lights,electronic
a14164,Jim Noir,My Patch,rock
a14165,Jim Noir,Eanie Meany (Fatboy Slim remix),rock
a14166,Jim Noir,What U Gonna Do,rock
a14167,Jim Noir,Eanie Meany,rock
a14172,James Reyne-Lin Buckfield,R.O.C.K.,rock
a14179,Jeff Buckley,Everybody Here Wants You,rock
a14180,Jeff Buckley,Lost Highway,rock
a14183,Kenny Wayne Shepherd,Blue on Black,rock
a14184,Kenny Loggins,Footloose,rock
a14188,Keane,Call Me What You Like,rock
a14189,KAV,Rock Chick / Soul Kid,rock
a14190,KAV,Blaggers 'n Liars (2012),rock
a14191,KAV,King of the World (The Undefeated Champion),rock
a14193,Katzenjammer,A Bar in Amsterdam,rock
a14203,Karma to Burn-ASG,Karma to Burn / ASG,rock
a14205,Jawbreaker,Fireman,rock
a14206,Jawbox-Tar,Static,rock
a14207,Jawbox,Savory / Sound on Sound,rock
a14208,Jawbox,Savory +3,rock
a14209,Jawbox,Absenter / Chinese Fork Tie,rock
a14219,Jamiroquai,Too Young to Die,rock
a14220,Jamiroquai,Blow Your Mind,rock
a14221,Jamiroquai,Emergency on Planet Earth,rock
a14222,Jamiroquai,The Kids,rock
a14223,Jamiroquai,Space Cowboy,rock
a14224,Jamiroquai,Half the Man,rock
a14225,Jamiroquai,Light Years,rock
a14226,John Cale,Living With You,rock
a14227,John Cale,All Summer Long,rock
a14234,Iron Maiden,Women in Uniform / Twilight Zone,rock
a14235,Iron Maiden,Purgatory / Maiden Japan,rock
a14236,Iron Maiden,Run to the Hills / The Number of the Beast,rock
a14237,Iron Maiden,Flight of Icarus / The Trooper,rock
a14238,Iron Maiden,2 Minutes to Midnight / Aces High,rock
a14246,Guided by Voices,My Kind of Soldier,rock
a14247,Guided by Voices,The Best of Jill Hives,rock
a14248,Guided by Voices,We Won't Apologize for the Human Race / The Unsinkable Fats Domino,rock
a14249,Guided by Voices,Doughnut for a Snowman,rock
a14250,Guided by Voices,Chocolate Boy,rock
a14251,Herbert Grönemeyer,Zum Meer,rock
a14252,Herbert Grönemeyer,Demo (Letzter Tag),rock
a14254,Herbert Grönemeyer,Lied 1 - Stück vom Himmel,rock
a14255,Herbert Grönemeyer,Lied 6 - Leb In Meiner Welt,rock
a14256,Herbert Grönemeyer,Glück,rock
a14257,U2-Green Day,The Saints Are Coming,electronic
a14258,Mary J. Blige-U2,One,electronic
a14259,U2,Window in the Skies,electronic
a14260,U2,Get on Your Boots,electronic
a14261,U2,Magnificent,electronic
a14267,Kansas,With This Heart,rock
a14269,Kaki King,Falling Day,rock
a14270,Kaki King,Close to Me,rock
a14271,Kajagoogoo,Too Shy (Midnight mix),rock
a14272,Kajagoogoo,Hang on Now,rock
a14273,Kajagoogoo,The Lion's Mouth,rock
a14280,The Wonder Years-Justin Pierre-Motion City Soundtrack-Dan Campbell,(Sort of) A Song for Patsy Cline / It's (Sort of) A Pleasure to Meet You,rock
a14287,Snailhouse-Julie Doiron,Do You Remember What You Said When You Said You Would Not Forget...,rock
a14288,Julian Casablancas-Santigold-N*E*R*D,My Drive Thru,rock
a14289,Julian Casablancas,I Wish It Was Christmas Today,rock
a14290,James Reyne,Fall of Rome,rock
a14291,James Reyne,Hammerhead,rock
a14292,James Reyne,Motor's Too Fast,rock
a14293,James Reyne,Any Day Above Ground,rock
a14294,James Reyne,Slave,rock
a14295,James Blundell-James Reyne,Way Out West,rock
a14299,Juanes,A Dios le pido,rock
a14300,Juanes,La paga,rock
a14301,Juan Gabriel,Lágrimas y lluvia / Estoy enamorado de ti,rock
a14322,Kenny Loggins,Danger Zone,rock
a14323,Berlin-Kenny Loggins,Take My Breath Away (Love Theme From “Top Gun”) / Danger Zone,rock
a14324,Kenny Loggins,Nobody's Fool,rock
a14330,Keane,Wolf at the Door,rock
a14331,Keane,Everybody's Changing,rock
a14332,Keane,This Is the Last Time,rock
a14333,Keane,Somewhere Only We Know,rock
a14334,Keane,Bedshaped,rock
a14335,Keane,Is It Any Wonder?,rock
a14336,Keane,Crystal Ball,rock
a14337,Øystein Dolmen-Lisa Gansmoe-Katzenjammer,Den lengste natten,rock
a14338,Katzenjammer,Tea With Cinnamon,rock
a14339,Katzenjammer,Cocktails and Ruby Slippers,rock
a14340,Katzenjammer,I Will Dance (When I Walk Away),rock
a14341,Katzenjammer,Rock-Paper-Scissors,rock
a14342,Katzenjammer,A Fairytale of New York,rock
a14356,Jamiroquai,Stillness in Time,rock
a14357,M-Beat-Jamiroquai,Do U Know Where You're Coming From,rock
a14358,Jamiroquai,Virtual Insanity,rock
a14359,Jamiroquai,Cosmic Girl,rock
a14360,Jamiroquai,Alright,rock
a14361,Jamiroquai,High Times,rock
a14362,Jamiroquai,Deeper Underground,rock
a14363,Iron Maiden,Running Free / Run to the Hills,rock
a14364,Iron Maiden,Wasted Years / Stranger in a Strange Land,rock
a14365,Iron Maiden,Can I Play With Madness / The Evil That Men Do,rock
a14366,Iron Maiden,The Clairvoyant / Infinite Dreams,rock
a14367,Iron Maiden,Holy Smoke,rock
a14368,Iron Maiden,Bring Your Daughter… to the Slaughter,rock
a14377,Guided by Voices,Jon the Croc B/W Breathing,rock
a14378,Guided by Voices,Class Clown Spots a UFO,rock
a14379,Guided by Voices,Everywhere Is Miles From Everywhere,rock
a14380,Guided by Voices,Hangover Child,rock
a14381,Guided by Voices,White Flag,rock
a14382,Herbert Grönemeyer,Komm zur Ruhr,rock
a14383,Herbert Grönemeyer,Schiffsverkehr,rock
a14384,Herbert Grönemeyer,Lass es uns nicht regnen,rock
a14385,Felix Jaehn-Herbert Grönemeyer,Jeder für Jeden,rock
a14386,U2,I'll Go Crazy If I Don't Go Crazy Tonight,electronic
a14387,U2,Soon,electronic
a14388,U2,Ordinary Love,electronic
a14389,U2,Invisible,electronic
a14390,U2,Every Breaking Wave,electronic
a14391,Kansas,Visibility Zero,rock
a14405,Josh Kelley,Only You,rock
a14406,Josh Kelley,Get With It,rock
a14407,Josh Kelley,To Remember,rock
a14412,Jonny Lang,Red Light,rock
a14413,Joni Mitchell,My Secret Place,rock
a14416,Johnny Marr,Upstarts,rock
a14417,Johnny Marr,New Town Velocity,rock
a14419,James Reyne,Day in the Sun,rock
a14420,James Reyne,Red Light Avenue,rock
a14421,James Reyne,It's Only Natural,rock
a14422,James Reyne,Brand New Emperor's Clothes,rock
a14424,James Reyne,Wonderful Today,rock
a14433,Juanes,Nada valgo sin tu amor,rock
a14434,Juanes,La camisa negra,rock
a14435,Santana-Juanes,La flaca,rock
a14436,Juanes,La Luz (remix),rock
a14437,Juanes,Juntos (Together),rock
a14438,Juan Gabriel,Siempre en mi mente / Cuando seas mi mujer,rock
a14439,Juan Gabriel,Que sea mi condena,rock
a14460,Keane,Nothing in My Way,rock
a14461,Keane,A Bad Dream,rock
a14462,Keane,Try Again,rock
a14463,Keane,The Night Sky,rock
a14464,Keane,Spiralling,rock
a14465,Keane,The Lovers Are Losing,rock
a14466,Keane,Perfect Symmetry,rock
a14472,Jamiroquai,Canned Heat,rock
a14473,Jamiroquai,Supersonic,rock
a14474,Jamiroquai,King for a Day,rock
a14475,Jamiroquai,Black Capricorn Day,rock
a14476,Jools Holland-Jamiroquai,I'm in the Mood for Love,rock
a14477,Jamiroquai,Little L,rock
a14478,Iron Maiden,Be Quick or Be Dead,rock
a14479,Iron Maiden,From Here to Eternity,rock
a14480,Iron Maiden,Wasting Love,rock
a14481,Iron Maiden,Fear of the Dark Live,rock
a14483,Guided by Voices,Keep It in Motion,rock
a14484,Guided by Voices,Flunky Minnows,rock
a14485,Guided by Voices,Islands (She Talks in Rainbows),rock
a14486,Guided by Voices,Trash Can Full of Nails,rock
a14487,Guided by Voices,Xeno Pariah,rock
a14488,U2,Song for Someone,electronic
a14489,Kyuss,One Inch Man,rock
a14490,Kyoto Protocol,KL I Love You,rock
a14491,Kyoto Protocol-Liyana Fizi,Jelita,rock
a14492,Kurt Nilsen,She's So High,rock
a14493,Bjørn Eidsvåg-Kurt Nilsen,På Rett Kjøl,rock
a14499,Kristen Faulconer,Fun,rock
a14503,Klaus Schulze,Conquest of Paradise,rock
a14504,Exodus-Kirk Hammett,Salt the Wound,rock
a14512,Killing Joke,Wardance,rock
a14520,Josh Kelley,Fall in Love With Me on Christmas,rock
a14521,Josh Kelley,Lucky Ones,rock
a14522,Josh Kelley-Ryan Cabrera,Tell It Like It Is,rock
a14523,Joni Mitchell,Big Yellow Taxi,rock
a14524,Q‐Tip-Joni Mitchell,Got ’til It’s Gone,rock
a14525,Johnny Marr,Easy Money,rock
a14552,Keane,Better Than This,rock
a14553,Keane,Stop for a Minute,rock
a14554,Keane,Silenced by the Night,rock
a14555,Keane,Sovereign Light Café,rock
a14556,Keane,Disconnected,rock
a14557,Jamiroquai,You Give Me Something,rock
a14558,Jamiroquai,Emergency on Planet Earth / Space Cowboy,rock
a14559,Jamiroquai,Love Foolosophy,rock
a14560,Jamiroquai,Corner of the Earth,rock
a14561,Jamiroquai,Bad Girls,rock
a14562,Jamiroquai,Feels Just Like It Should,rock
a14563,Jamiroquai,Seven Days in Sunny June,rock
a14564,Iron Maiden,Man on the Edge,rock
a14565,Iron Maiden,Lord of the Flies,rock
a14566,Iron Maiden,Virus,rock
a14567,Iron Maiden,The Angel and the Gambler,rock
a14568,Iron Maiden,Futureal,rock
a14569,Guided by Voices,Noble Insect,rock
a14570,Guided by Voices,All American Boy,rock
a14571,Guided by Voices,Males of Wormwood Mars,rock
a14572,Guided by Voices,Table at Fool's Tooth,rock
a14573,Kyuss-Wool,Shine!,rock
a14580,Kristen Faulconer,Dollhouse,rock
a14581,Kristen Faulconer-Chet McCracken,Phoenix,rock
a14582,Kristen Faulconer-Lorenzo Lellini,Take Me Away,rock
a14583,Kristen Faulconer-Jason Sutter,History,rock
a14592,Lostprophets,Shinobi vs. Dragon Ninja,rock
a14603,Los Lobos,La Bamba,rock
a14605,Athens400-Lorentzo Jönsson,Athens400 & Lorentzo Jönsson,rock
a14606,London Grammar,Wasting My Young Years,rock
a14617,Killing Joke,Requiem,rock
a14618,Killing Joke,Follow the Leaders,rock
a14619,Killing Joke,Empire Song,rock
a14620,Killing Joke,Chop‐Chop,rock
a14621,Killing Joke,Birds of a Feather,rock
a14622,Killing Joke,Let's All Go (to the Fire Dances),rock
a14649,Jamiroquai,(Don't) Give Hate a Chance,rock
a14650,Jamiroquai,Runaway,rock
a14651,Jamiroquai,White Knuckle Ride,rock
a14652,Jamiroquai,Smile,rock
a14653,Iron Maiden,The Wicker Man,rock
a14654,Iron Maiden,Out of the Silent Planet,rock
a14655,Iron Maiden,Wildest Dreams,rock
a14656,Iron Maiden,Rainmaker,rock
a14657,Iron Maiden,The Reincarnation of Benjamin Breeg,rock
a14658,Iron Maiden,Different World,rock
a14659,Little Richard,Taxi Blues / Every Hour,rock
a14662,Lita Ford,Gotta Let Go,rock
a14663,Lissie,Cuckoo,rock
a14664,Lissie,Everywhere I Go,rock
a14665,Lissie,Shameless,rock
a14670,Lindsey Buckingham,Holiday Road,rock
a14671,Lindsey Buckingham,Go Insane,rock
a14672,Delta Rae-Lindsey Buckingham,If I Loved You,rock
a14676,Lightning Bolt,Barbarian Boy,rock
a14677,Lifehouse,Sick Cycle Carousel,rock
a14678,Liars,There's Always Room on the Broom,rock
a14679,Levellers,One Way,rock
a14680,Level 42,Leaving Me Now,rock
a14686,Leonard Cohen,The Partisan,rock
a14688,Lostprophets,The Fake Sound of Progress,rock
a14689,Lostprophets,Burn Burn,rock
a14690,Lostprophets,Last Train Home,rock
a14691,Lostprophets,Wake Up (Make a Move),rock
a14692,Lostprophets,Last Summer,rock
a14693,Lostprophets,Goodbye Tonight,rock
a14694,Lostprophets,Rooftops (A Liberation Broadcast),rock
a14697,Los Lobos,Beautiful Maria of My Soul,rock
a14698,London Grammar,Strong,rock
a14699,Disclosure-London Grammar,Help Me Lose My Mind,rock
a14700,London Grammar,Nightcall,rock
a14701,London Grammar,Hey Now,rock
a14719,Killing Joke,Me or You?,rock
a14720,Killing Joke,Eighties,rock
a14721,Killing Joke,A New Day,rock
a14722,Killing Joke,Love Like Blood,rock
a14723,Killing Joke,Kings and Queens,rock
a14724,Killing Joke,Adorations,rock
a14741,Iron Maiden,El Dorado,rock
a14742,Iron Maiden,Speed of Light,rock
a14743,Iron Maiden,Empire of the Clouds,rock
a14744,Leon Russell,Tight Rope / This Masquerade,rock
a14747,Legião Urbana,Antes das Seis,rock
a14748,Little Richard,Get Rich Quick / Thinkin' 'Bout My Mother,rock
a14749,Little Richard,Why Did You Leave Me / Ain't Nothin' Happenin',rock
a14750,Little Richard,Please Have Mercy on Me / I Brought It All on Myself,rock
a14751,Little Richard,Tutti Frutti / I'm Just a Lonely Guy,rock
a14752,Little Richard,Little Richard's Boogie / Directly From My Heart to You,rock
a14759,Boy George,Keep Me in Mind,rock
a14775,Maroon 5,This Love,rock
a14776,Mark Stewart,Hysteria,rock
a14777,Mark Stewart,Dream Kitchen,rock
a14778,Mark Stewart,Consumed - The Remix Wars,rock
a14779,Mark Ronson-Ghostface Killah-Nate Dogg,Ooh Wee,rock
a14780,Mark Ronson,Ooh Wee / On the Run,rock
a14782,Lita Ford,Kiss Me Deadly,rock
a14783,Lita Ford,Close My Eyes Forever,rock
a14784,Lita Ford-Cherie Currie,Rock This Christmas Down,rock
a14785,Lissie,Further Away (Romance Police),rock
a14786,Morgan Page-Lissie,Open Heart,rock
a14797,Lifehouse,Hanging by a Moment,rock
a14798,Lifehouse,Breathing,rock
a14799,Lifehouse,Spin,rock
a14800,Lifehouse,You And Me,rock
a14801,Lifehouse,First Time,rock
a14802,Lifehouse,Whatever It Takes,rock
a14803,Liars,We Fenced Other Gardens With the Bones of Our Own,rock
a14804,Liars,The Other Side of Mt. Heart Attack,rock
a14805,Liars,Plaster Casts of Everything,rock
a14806,Liars,House Clouds,rock
a14807,Liars-No Age,Liars + No Age,rock
a14808,Liars,No.1 Against the Rush,rock
a14809,Liars,Mess on a Mission,rock
a14810,Levellers,Far From Home,rock
a14811,Levellers,Belaruse,rock
a14812,Levellers,This Garden,rock
a14813,Levellers,Hope St.,rock
a14814,Levellers,Fantasy,rock
a14815,Levellers,What a Beautiful Day,rock
a14816,Levellers,Celebrate,rock
a14817,Level 42,Something About You,rock
a14818,Level 42,Children Say,rock
a14819,Level 42,It's Over,rock
a14820,Level 42,Lessons in Love,rock
a14821,Level 42,To Be With You Again,rock
a14822,Level 42,Heaven in My Hands,rock
a14830,Leonard Cohen,Do I Have To Dance All Night / The Butcher,rock
a14831,Leonard Cohen,Ain’t No Cure for Love,rock
a14832,Leonard Cohen,First We Take Manhattan,rock
a14833,Leonard Cohen,I'm Your Man,rock
a14834,Leonard Cohen,First We Take Manhattan / Suzanne / So Long Marianne,rock
a14835,Leonard Cohen,Show Me The Place,rock
a14836,Lostprophets,A Town Called Hypocrisy,rock
a14837,Lostprophets,Can't Catch Tomorrow (Good Shoes Won't Save You This Time),rock
a14838,Lostprophets,4:AM Forever,rock
a14840,Lostprophets,Where We Belong,rock
a14848,Killing Joke,Sanity,rock
a14849,Killing Joke,America,rock
a14850,Killing Joke,Money Is Not Our God,rock
a14851,Killing Joke-Violent Femmes,Money Is Not Our God (Hideous remix) / Special (live),rock
a14852,Killing Joke,Change,rock
a14853,Killing Joke,Exorcism,rock
a14875,Marc Bolan,Life's a Gas,rock
a14876,Legião Urbana,Eu Sei,rock
a14877,Legião Urbana,Faroeste Caboclo,rock
a14878,Legião Urbana,Metal Contra As Nuvens,rock
a14879,Legião Urbana,O Teatro Dos Vampiros,rock
a14880,Legião Urbana,Será,rock
a14881,Legião Urbana,Tempo Perdido,rock
a14886,Manu Chao,Bongo Bong / Je ne t'aime plus,rock
a14894,Santana-Maná,Corazón espinado,rock
a14896,Maj Karma,Buster Keaton,rock
a14897,Maj Karma,Ovisilmä,rock
a14898,Magic Dirt,Sparrow,rock
a14899,The Heads-Magic Dirt,Dirty Water / Goofy Gumb,rock
a14900,Mike Sheridan-Mads Langer,Too Close,rock
a14901,Mads Langer,Microscope,rock
a14907,Luz Casal,Un ramo de rosas,rock
a14911,Boy George,Everything I Own,rock
a14912,Boy George,Live My Life,rock
a14913,Boy George,Sold,rock
a14914,Boy George,To Be Reborn,rock
a14915,Boy George,No Clause 28,rock
a14916,Boy George,Don't Cry,rock
a14917,Boy George,Don't Take My Mind on a Trip,rock
a14927,Maroon 5,She Will Be Loved,rock
a14928,Maroon 5,Sunday Morning,rock
a14929,Maroon 5,Harder to Breathe,rock
a14930,Maroon 5,Must Get Out,rock
a14931,Maroon 5,Makes Me Wonder,rock
a14932,Maroon 5,Wake Up Call,rock
a14933,Maroon 5,Won't Go Home Without You,rock
a14934,Mark Ronson-Phantom Planet,Just,rock
a14935,Mark Ronson,God Put a Smile on Your Face / Toxic,rock
a14936,Mark Ronson-Daniel Merriweather,Stop Me,rock
a14937,Mark Ronson-Lily Allen,Oh My God,rock
a14938,Mark Ronson-Amy Winehouse,Valerie,rock
a14939,Mark Ronson-Katy B,Anywhere in the World,rock
a14940,Mark Ronson-Bruno Mars,Uptown Funk!,rock
a14941,Mark Ronson,Daffodils,rock
a14945,Lifehouse,Halfway Gone,rock
a14946,Lifehouse-Natasha Bedingfield,Between the Raindrops,rock
a14947,Lifehouse,Flight,rock
a14948,Lifehouse,Hurricane,rock
a14949,Liars,I'm No Gold,rock
a14950,Liars,Pro Anti Anti,rock
a14951,Levellers,Dog Train,rock
a14952,Levellers,Celebrate,rock
a14953,Levellers,Too Real,rock
a14954,Levellers,Bozos,rock
a14955,Levellers,Happy Birthday Revolution,rock
a14956,Levellers,Come On,rock
a14957,Levellers,Make You Happy,rock
a14958,Level 42,Take a Look,rock
a14959,Level 42,Tracie,rock
a14960,Level 42,Take Care of Yourself,rock
a14961,Level 42,Guaranteed,rock
a14962,Level 42,Forever Now,rock
a14963,Level 42-Mark King,Bitter Moon,rock
a14969,Leonard Cohen,Darkness,rock
a14970,Leonard Cohen,Almost Like the Blues,rock
a14978,Killing Joke,Millennium,rock
a14979,Killing Joke,The Pandemonium Single,rock
a14980,Killing Joke,Jana,rock
a14981,Killing Joke,Democracy,rock
a14982,Killing Joke,Loose Cannon,rock
a15003,Lumen,Пассатижи,rock
